,Date,Close,Volume,Close_n,Close_n_diff_%
1,2012-01-04,1.8473329544067385,0.0043781232511031975,0.0008030344298078255,-0.0699442432273008
2,2012-01-05,1.807999968528748,0.010575511895387288,0.0007067364214098712,-0.11991765835121093
3,2012-01-06,1.7940000295639038,0.010258543696212395,0.0006724607057500081,-0.0484985839437656
4,2012-01-09,1.816666960716248,0.008784311394841673,0.000727955611049982,0.08252512723115825
5,2012-01-10,1.841333031654358,0.0050665385586861665,0.0007883449624638492,0.08295746402279042
6,2012-01-11,1.8819999694824217,0.005074792938873013,0.0008879088535102526,0.12629482750195029
7,2012-01-12,1.8833329677581787,0.006015792280173474,0.0008911724013006872,0.003675543697455598
8,2012-01-13,1.519333004951477,0.0847807388990968,0.0,-1.0
10,2012-01-18,1.7873330116271973,0.014780293162566715,0.0006561380052245559,0.05511835044346813
11,2012-01-19,1.784000039100647,0.014550821393372394,0.0006479779683194632,-0.012436464341522206
12,2012-01-20,1.773332953453064,0.00490970533513609,0.000621861997707442,-0.04030379409311287
13,2012-01-23,1.7846670150756836,0.003792062257837121,0.0006496109096436877,0.04462229889998904
14,2012-01-24,1.8279999494552608,0.008140469740267673,0.0007557018962709587,0.16331466275014067
15,2012-01-25,1.864667057991028,0.004066107680040413,0.0008454731009452989,0.11879182137469786
16,2012-01-26,1.929332971572876,0.014960238650639963,0.0010037931102240942,0.18725611625228794
17,2012-01-27,1.95533299446106,0.006331109603310997,0.0010674483442864127,0.06341469513384848
18,2012-01-30,1.9713330268859863,0.006010839652061366,0.001106620840918184,0.03669732295847826
19,2012-01-31,1.937999963760376,0.009764931761038995,0.001025012299864205,-0.07374571130096103
20,2012-02-01,1.972000002861023,0.002613336767155491,0.0011082537822424087,0.08121022780822405
21,2012-02-02,2.016666889190674,0.007277061572723566,0.0012176106515181296,0.09867493441299288
22,2012-02-03,2.076667070388794,0.006596900645327443,0.0013645076598159025,0.12064366233542727
23,2012-02-06,2.119999885559082,0.004741315979324428,0.0014705983545859227,0.07775016432251752
24,2012-02-07,2.1066670417785645,0.010841302937403733,0.0014379558721075369,-0.02219673534693775
25,2012-02-08,2.128667116165161,0.0042724671847115675,0.001491818127940537,0.03745751651895763
26,2012-02-09,2.171999931335449,0.015059291212882115,0.0015979088227105573,0.07111503257872259
27,2012-02-10,2.0733330249786377,0.02491667203201379,0.001356344996195543,-0.1511749751185715
28,2012-02-13,2.0993330478668213,0.013091446976337994,0.0014200002302578603,0.04693144756007217
29,2012-02-14,2.211333036422729,0.023870016624321696,0.0016942071229657629,0.19310341425656588
30,2012-02-15,2.240000009536743,0.039569847739703075,0.0017643917874669646,0.04142625984144209
31,2012-02-16,2.2786669731140137,0.03062044874112448,0.0018590591893987098,0.05365441088776188
32,2012-02-17,2.3313329219818115,0.01670356374610187,0.001987999972132302,0.06935808363116001
33,2012-02-21,2.299999952316284,0.012726603372079395,0.0019112882120502336,-0.03858740500875782
34,2012-02-22,2.281332969665528,0.02129134825395096,0.001865586284979579,-0.023911583183799514
35,2012-02-23,2.302000045776367,0.007519740350216843,0.001916184993022144,0.027122148383031647
36,2012-02-24,2.25,0.009822712422346919,0.0017888745248975093,-0.06643954972418645
37,2012-02-27,2.2413330078125,0.0039802621260972134,0.0017676553352573986,-0.011861754049701426
38,2012-02-28,2.253999948501587,0.004082616440414106,0.0017986675031268265,0.017544239112039395
39,2012-02-29,2.227333068847656,0.002819696271826645,0.0017333796195975356,-0.036297916883355985
40,2012-03-01,2.2939999103546143,0.005589866262532213,0.001896598452849006,0.09416219702027377
41,2012-03-02,2.2693328857421875,0.003055771545170445,0.0018362067665771227,-0.03184210457472685
42,2012-03-05,2.251332998275757,0.0016855444341539838,0.0017921380726879433,-0.02399985376991499
43,2012-03-06,2.2073330879211426,0.0034486800420643216,0.0016844141447364467,-0.06010916769929815
44,2012-03-07,2.2079999446868896,0.0,0.0016860467942034195,0.0009692684379756081
45,2012-03-08,2.204667091369629,0.004430951284299013,0.0016778870491555788,-0.004839572113830798
46,2012-03-09,2.315999984741211,0.019620661704133298,0.001950460708682006,0.16245054138990106
47,2012-03-12,2.4006669521331787,0.02638760258130977,0.0021577488195371583,0.10627648633600212
48,2012-03-13,2.4059998989105225,0.010511127729929888,0.0021708053455569095,0.00605099439820426
49,2012-03-14,2.352667093276977,0.008033162797838674,0.0020402319133563437,-0.06014976537063385
50,2012-03-15,2.3333330154418945,0.0034123607692421983,0.0019928967531042127,-0.023200872382326782
51,2012-03-16,2.354666948318481,0.006015792280173474,0.00204512811061375,0.02620876240988392
52,2012-03-19,2.3320000171661377,0.010742250375161579,0.0019896332053137788,-0.027135173103320736
53,2012-03-20,2.330667018890381,0.003336420471523214,0.0019863696575233443,-0.0016402760979854747
54,2012-03-21,2.343333005905152,0.004000072638545645,0.0020173794905347583,0.01561131025837247
55,2012-03-22,2.293333053588867,0.002600129758856537,0.0018949658033820332,-0.06067955371166992
56,2012-03-23,2.2720000743865967,0.013301108233083886,0.0018427367807305095,-0.027561986901456535
57,2012-03-26,2.493333101272583,0.04582171529322035,0.002384621135707434,0.29406498022040195
58,2012-03-27,2.5293331146240234,0.03589499768051917,0.002472759107200296,0.036960995678969634
59,2012-03-28,2.523333072662353,0.009741819496515826,0.0024580693479990673,-0.005940634960540428
60,2012-03-29,2.4886670112609863,0.007123530101248227,0.0023731972591546553,-0.03452794727435177
61,2012-03-30,2.4826669692993164,0.008609318534880535,0.0023585074999534278,-0.006189860174733254
62,2012-04-02,2.438667058944702,0.010956864260019579,0.002250783572001931,-0.04567461750858275
63,2012-04-03,2.5339999198913574,0.012104223105991194,0.002484184734896586,0.10369773700056771
64,2012-04-04,2.3333330154418945,0.06796491558245384,0.0019928967531042127,-0.19776628319585296
65,2012-04-05,2.298666954040528,0.018894276247690838,0.0019080246642598005,-0.042587298470034736
66,2012-04-09,2.2100000381469727,0.021309507890362022,0.00169094357517533,-0.11377268499235309
67,2012-04-10,2.1640000343322754,0.024479189882110942,0.001578322866251923,-0.06660228678046202
68,2012-04-11,2.2060000896453857,0.012226387932756518,0.0016811505969460128,0.06514999743891253
69,2012-04-12,2.22933292388916,0.011044360690000149,0.0017382758168549433,0.0339798350086569
70,2012-04-13,2.239332914352417,0.0047000440783901976,0.001762758554285488,0.014084495218279723
71,2012-04-16,2.150000095367432,0.012128986246551733,0.001544047150592062,-0.1240733753137723
72,2012-04-17,2.149333000183105,0.01239147553649344,0.0015424139174105833,-0.0010577612094633505
73,2012-04-18,2.177333116531372,0.007564314003225812,0.0016109659324448123,0.044444629460627966
74,2012-04-19,2.21066689491272,0.006768591753213843,0.0016925762246423038,0.05065922907111954
75,2012-04-20,2.21066689491272,0.0075428526147400116,0.0016925762246423038,0.0
76,2012-04-23,2.129333019256592,0.00868195708052478,0.0014934484425494947,-0.11764774855849768
77,2012-04-24,2.121332883834839,0.005111112211695136,0.0014738619023763567,-0.01311497579367485
78,2012-04-25,2.194000005722046,0.005733492477783336,0.0016517710785435575,0.12070952908162691
79,2012-04-26,2.2326669692993164,0.000997129126571015,0.0017464384804753027,0.057312664667320455
80,2012-04-27,2.22266697883606,0.003732630720491829,0.001721955743044759,-0.014018665818609617
81,2012-04-30,2.208667039871216,0.0008089292583109227,0.001687680027384896,-0.019905108361993537
82,2012-05-01,2.252000093460083,0.004855226425902906,0.0017937713058694198,0.06286219944719915
83,2012-05-02,2.262666940689087,0.0021857598734768605,0.0018198866927669373,0.014558927780851988
84,2012-05-03,2.1640000343322754,0.007864773442027012,0.001578322866251923,-0.1327356408918751
85,2012-05-04,2.121999979019165,0.014570631905820823,0.001475495135557833,-0.06514999743891253
86,2012-05-07,2.1646668910980225,0.013093097852375363,0.0015799555157188956,0.07079683127628189
87,2012-05-08,2.012666940689087,0.04510688596903947,0.0012078176732888124,-0.23553691146852115
88,2012-05-09,2.003999948501587,0.02613336767155491,0.0011865984836487017,-0.01756820595473836
89,2012-05-10,2.1973330974578857,0.08570357860398621,0.001659931407305902,0.3988989790394279
90,2012-05-11,2.150000095367432,0.014138102384030085,0.001544047150592062,-0.06981267792379577
91,2012-05-14,2.003999948501587,0.016772900539671377,0.0011865984836487017,-0.23150113440920334
92,2012-05-15,1.962000012397766,0.02015389466420356,0.0010837710448118633,-0.08665731521976305
93,2012-05-16,1.9453330039978027,0.01472911600540827,0.0010429656068558666,-0.037651345412240876
94,2012-05-17,1.9046670198440552,0.012944519009012133,0.0009434040506674778,-0.0954600569126416
95,2012-05-18,1.8373329639434812,0.020662364483713284,0.0007785516923772796,-0.17474205052815048
96,2012-05-21,1.9179999828338623,0.01832967664291056,0.0009760468250031152,0.25366990343671514
97,2012-05-22,2.053333044052124,0.0330389821358704,0.0013073795213344533,0.3394639353806417
98,2012-05-23,2.068000078201294,0.014123244499693762,0.0013432884701757917,0.027466354073441435
99,2012-05-24,2.018666982650757,0.011732775997583118,0.0012225074324900402,-0.08991444530894051
100,2012-05-25,1.987333059310913,0.0064730849425247506,0.0011457933375499565,-0.06275143438909819
101,2012-05-29,2.1126670837402344,0.021215407956231974,0.0014526456313087646,0.26780771340052356
102,2012-05-30,2.0273330211639404,0.015556204900130254,0.0012437242872721359,-0.14382127308530201
103,2012-05-31,1.9666670560836792,0.012444303569689256,0.0010951972562226573,-0.11942118729163308
104,2012-06-01,1.876667022705078,0.008599413278656319,0.0008748523274905013,-0.20119200215322594
105,2012-06-04,1.858667016029358,0.010994834408879071,0.0008307833417440707,-0.050373056528113316
106,2012-06-05,1.8606669902801516,0.004391330259402151,0.0008356798308587299,0.005893821973343745
107,2012-06-06,1.9479999542236328,0.008997274403662303,0.0010494950372947499,0.2558578040782763
108,2012-06-07,1.928666949272156,0.0020999143195336604,0.0010021625037578853,-0.04510029285976634
109,2012-06-08,2.005332946777344,0.008521822104899966,0.0011898620314391367,0.1872945026155142
110,2012-06-11,1.941333055496216,0.004475524937307983,0.00103317262862655,-0.1316870348598913
111,2012-06-12,1.9773329496383667,0.0033694379922705985,0.0011213103082621599,0.08530779580637533
112,2012-06-13,1.9846669435501096,0.00791099797107335,0.001139265950111836,0.016013089077460012
113,2012-06-14,1.9593329429626465,0.008374894137574104,0.0010772413225157288,-0.05444262385794865
114,2012-06-15,1.99399995803833,0.0046538195493438595,0.001162115746218157,0.07878868172659512
115,2012-06-18,2.122667074203491,0.014724163377296162,0.0014771283687393096,0.271068199141342
116,2012-06-19,2.1393330097198486,0.009017084916110734,0.0015179311799800397,0.027623063847561375
117,2012-06-20,2.252000093460083,0.05047553484256421,0.0017937713058694198,0.18172110140922684
118,2012-06-21,2.1459999084472656,0.02520887709062814,0.00153425358864824,-0.14467714829198627
119,2012-06-22,2.25266695022583,0.04427154269413064,0.0017954039553363926,0.1702133002134544
120,2012-06-25,2.2073330879211426,0.018714330759617592,0.0016844141447364467,-0.06181885155708616
121,2012-06-26,2.107332944869995,0.037128202080433985,0.0014395861867164948,-0.14534902760405113
122,2012-06-27,2.130666971206665,0.011263927202970257,0.0014967143251979438,0.039683722314501166
123,2012-06-28,2.094000101089477,0.009066611197231811,0.0014069437042381078,-0.05997846045066989
124,2012-06-29,2.0859999656677246,0.012561515768342472,0.001387357164064971,-0.013921338937824455
125,2012-07-02,2.0266671180725098,0.01569487848726927,0.0012420939726631782,-0.10470497083546249
126,2012-07-03,2.0439999103546143,0.009609749413526287,0.001284529433370881,0.03416445264339929
127,2012-07-05,2.0820000171661377,0.014674637096175086,0.0013775641858356537,0.07242710836187652
128,2012-07-06,2.065999984741211,0.006927075852801289,0.0013383916892038812,-0.028436059121274095
129,2012-07-09,2.0993330478668213,0.00900717965988652,0.0014200002302578603,0.060975080547999015
130,2012-07-10,2.084666967391968,0.00649619720704792,0.001384093616274538,-0.025286343775311925
131,2012-07-11,2.1006669998168945,0.004518447714279583,0.0014232661129063094,0.028301912653285025
132,2012-07-12,2.180000066757202,0.012559864892305102,0.0016174953628836954,0.13646727636953981
133,2012-07-13,2.2833330631256104,0.015516583875233393,0.0018704830659514885,0.15640706543774122
134,2012-07-16,2.3973329067230225,0.02276723143135905,0.0021495861559167988,0.14921444360862712
